date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close
2019/11/12,65.387497,65.697502,65.230003,65.489998,87388800,84.62979552,79.05111316,121.0868744,96.4123959,58.18604994,58.99053835,54.64587504,55.74971782,2.17873218,62.195625,0.467499,0.926523833,0.994283983,66.1175
2019/11/13,65.282501,66.195,65.267502,66.1175,102734400,87.49562215,80.78805972,123.0413907,101.3609252,58.46244992,59.27002704,54.81060004,55.95502044,2.204670193,62.57187505,0.927498,0.926663,0.989513555,65.660004
2019/11/14,65.9375,66.220001,65.525002,65.660004,89182800,75.51873514,75.85019617,86.463069,89.86166394,58.70925,59.52061437,54.97827506,56.14719833,2.163372145,62.91387525,0.694999,0.893568143,0.968476801,66.440002
2019/11/15,65.919998,66.445,65.752502,66.440002,100206400,80.75790957,78.2869094,116.1538026,100.6565303,58.97175006,59.79196291,55.14317507,56.35101622,2.168584373,63.2807503,0.784996,0.878057837,0.95537103,66.775002
2019/11/18,66.449997,66.857498,66.057503,66.775002,86703200,82.6214571,79.25505166,123.9738929,109.7144698,59.2364001,60.06580758,55.31157508,56.55743178,2.174678462,63.61312545,0.799995,0.866906003,0.944272742,66.572502
2019/11/19,66.974998,67,66.347504,66.572502,76167200,77.33925269,77.01950791,103.8618691,108.8521338,59.48435016,60.32097207,55.4825001,56.75575001,2.138516527,63.94225045,0.652496,0.836276003,0.923431546,65.797501
2019/11/20,66.385002,66.519997,65.099998,65.797501,106234400,60.16461697,68.99802276,-45.25104283,46.51445266,59.6823502,60.53573791,55.6366001,56.93479458,2.023990526,64.1923756,1.472504,0.927165716,0.962651007,65.502502
2019/11/21,65.922501,66.002502,65.294998,65.502502,121395200,54.76394998,66.17290092,-90.54789427,20.00494297,59.87695026,60.73051297,55.78480013,57.10445215,1.887664075,64.4227507,0.707504,0.895785471,0.944426221,65.445
2019/11/22,65.647499,65.794998,65.209999,65.445,65325200,53.66839533,65.60898939,-90.58432762,-0.05442633,60.09210026,60.91539481,55.92822512,57.26961152,1.754756706,64.6127507,0.584999,0.851387404,0.918752848,66.592499
2019/11/25,65.677498,66.610001,65.629997,66.592499,84020400,68.39057317,70.93244206,33.32139542,80.42667114,60.32445028,61.13802635,56.08357512,57.45422315,1.722168156,64.8292506,1.165001,0.896189346,0.936342002,66.072502
2019/11/26,66.735001,66.790001,65.625,66.072502,105207600,58.55394626,65.95048843,15.06057108,57.90656203,60.54240034,61.3315352,56.24425013,57.62488214,1.635528725,65.0917508,1.165001,0.934591011,0.952674787,66.959999
2019/11/27,66.394997,66.995003,66.327499,66.959999,65235600,67.78119502,69.84350594,107.6036487,125.341834,60.7677503,61.55225927,56.41075011,57.80973594,1.619807807,65.3990008,0.922501,0.932863867,0.950519517,66.8125
2019/11/29,66.650002,67,66.474998,66.8125,46617600,64.97632241,68.44291651,101.2740778,109.4015156,60.99920026,61.75854322,56.57080012,57.98800849,1.577265199,65.63012585,0.525002,0.874597886,0.920125408,66.040001
2019/12/2,66.817497,67.0625,65.862503,66.040001,94487200,51.8628926,61.48833389,21.96393129,34.11378167,61.2313503,61.92644352,56.72682513,58.14745389,1.464335711,65.7343758,1.199997,0.921083473,0.940116236,64.862503
2019/12/3,64.577499,64.8825,64.072502,64.862503,114430400,38.16542426,52.6983771,-167.4040239,-211.5319461,61.43500036,62.04158311,56.86720015,58.28042516,1.265239141,65.75875095,1.967499,1.070571406,1.01350072,65.434998
2019/12/4,65.267502,65.827499,65.169998,65.434998,67181600,46.22193598,55.99233853,-66.37050876,-75.71795056,61.65530036,62.17465821,57.00852511,58.42209987,1.140502237,65.8163758,0.964996,1.055489205,1.010036097,66.394997
2019/12/5,65.947502,66.472504,65.682503,66.394997,74424400,57.14537181,60.90832333,16.86169064,17.09950826,61.8780503,62.34016169,57.16122508,58.57997902,1.106357834,65.92062575,1.037506,1.052920176,1.011998233,67.677498
2019/12/6,66.870003,67.75,66.824997,67.677498,106075600,67.45011688,66.32101029,117.1258864,157.4937718,62.13215026,62.54946899,57.32962504,58.76012791,1.169306227,66.06162575,1.355003,1.096074865,1.036498573,66.730003
2019/12/9,67.5,67.699997,66.227501,66.730003,128042400,55.87063489,59.73992958,62.05545598,85.91074887,62.37265028,62.7134115,57.48277506,58.91794722,1.129715694,66.1463757,1.472496,1.149849313,1.067641247,67.120003
2019/12/10,67.150002,67.517502,66.464996,67.120003,90420400,59.23160399,61.4362119,69.21946122,95.80354059,62.59520034,62.88621901,57.6475001,59.08036416,1.116934329,66.2248757,1.052506,1.135943125,1.066560158,67.692497
2019/12/11,67.202499,67.775002,67.125,67.692497,78756800,63.93561657,63.8443989,82.1261936,126.4723984,62.8261003,63.0747005,57.80637507,59.25090145,1.139860879,66.33500065,0.654999,1.067236822,1.037162932,67.864998
2019/12/12,66.945,68.139999,66.830002,67.864998,137310400,65.34141528,64.56248924,81.84644361,112.7187723,63.08860022,63.26255531,57.96292506,59.42147762,1.158594172,66.42237555,1.309997,1.101916847,1.05665108,68.787498
2019/12/13,67.864998,68.824997,67.732498,68.787498,133587600,72.12150576,68.1998931,148.5044774,164.1774095,63.36025014,63.47921973,58.12912504,59.60694337,1.233657645,66.57875025,1.092499,1.10057144,1.059211645,69.964996
2019/12/16,69.25,70.197502,69.245003,69.964996,128186000,78.41079882,72.13189913,177.117923,213.8270374,63.62450008,63.73356389,58.31122499,59.81205332,1.372340746,66.75499995,1.410004,1.144776092,1.084268242,70.102501
2019/12/17,69.892502,70.442497,69.699997,70.102501,114158400,79.05456334,72.55861096,117.6075515,175.4927213,63.89125012,63.98332613,58.49289999,60.01582456,1.476325446,66.9213749,0.7425,1.087308079,1.059856225,69.934998
2019/12/18,69.949997,70.474998,69.779999,69.934998,116028400,75.84058441,71.12982288,82.50737505,137.7714457,64.16795012,64.21672503,58.66804999,60.21224384,1.527608656,67.0894997,0.694999,1.031263925,1.033794995,70.004997
2019/12/19,69.875,70.294998,69.737503,70.004997,98369200,76.31014805,71.38342359,59.77358442,108.7355816,64.43290006,64.44371609,58.84614996,60.40615974,1.55596313,67.2998745,0.557495,0.96358265,0.999773566,69.860001
2019/12/20,70.557503,70.662498,69.639999,69.860001,275978000,72.8866732,70.01153302,50.91663294,91.1890934,64.6796501,64.65611942,59.01214999,60.59336452,1.548879767,67.51774945,1.022499,0.971999271,1.001396812,71
2019/12/23,70.1325,71.0625,70.092499,71,98572000,80.79125729,74.20846907,128.6478594,103.7231056,64.91860006,64.90489905,59.20107501,60.79943651,1.616619163,67.79549945,1.202499,1.004927804,1.015761254,71.067497
2019/12/24,71.172501,71.222504,70.730003,71.067497,48478800,81.17045254,74.43658813,144.0578891,100.9737023,65.16060002,65.14656956,59.40169997,61.00276444,1.656652706,68.01924935,0.492501,0.931723975,0.978385521,72.477501
2019/12/26,71.205002,72.495003,71.175003,72.477501,93121200,87.28688884,78.67899808,167.1276247,130.1676535,65.43355,65.43405706,59.64312499,61.22998695,1.781617735,68.3394993,1.427506,1.002549978,1.010465555,72.449997
2019/12/27,72.779999,73.4925,72.029999,72.449997,146266000,86.64637096,78.40565919,138.3433644,139.5444593,65.71069996,65.70919196,59.87512496,61.45216536,1.857027422,68.6139992,1.462501,1.068257267,1.042753801,72.879997
2019/12/30,72.364998,73.172501,71.305,72.879997,144114400,88.22270156,79.59896585,82.41975816,123.4159121,65.9918999,65.9904,60.10632495,61.67845906,1.929248374,68.91737405,1.867501,1.182434943,1.101664316,73.412498
2019/12/31,72.482498,73.419998,72.379997,73.412498,100805600,89.9386459,80.99926003,93.9007136,130.3491908,66.27809984,66.28146267,60.33187495,61.91081627,2.006324717,69.2859989,1.040001,1.162087237,1.097259793,75.087502
2020/1/2,74.059998,75.150002,73.797501,75.087502,135480400,93.44403564,84.58374049,160.1379558,168.0820765,66.5772999,66.62679755,60.58027496,62.17174074,2.177466619,69.79724885,1.737504,1.244289632,1.142991522,74.357498
2020/1/3,74.287498,75.144997,74.125,74.357498,146322800,79.38172768,77.70369298,107.2593577,132.7866397,66.86464982,66.92996227,60.82264995,62.41304286,2.228503783,70.24337385,1.019997,1.212247827,1.134206199,74.949997
2020/1/6,73.447502,74.989998,73.1875,74.949997,118387200,81.95336865,79.18367257,66.99832889,107.7406302,67.1477498,67.24447344,61.04972492,62.66129938,2.290358987,70.67112385,1.802498,1.29656928,1.181941328,74.597504
2020/1/7,74.959999,75.224998,74.370003,74.597504,108872000,75.42391559,75.95355411,69.26371305,105.7832057,67.42179988,67.53282758,61.28882496,62.89765986,2.284600986,71.01712415,0.854995,1.23348724,1.158588019,75.797501
2020/1/8,74.290001,76.110001,74.290001,75.797501,132079200,81.33135468,79.08192898,100.5027364,114.8039186,67.7048499,67.85693242,61.54244996,63.15310226,2.349780648,71.47049905,1.82,1.317274777,1.205831732,77.407501
2020/1/9,76.809998,77.607498,76.550003,77.407501,170108400,86.43515695,82.39181402,189.2133949,153.6515852,68.0077499,68.23146452,61.80027497,63.43536758,2.502502257,71.98487395,1.809997,1.387663666,1.248986394,77.582497
2020/1/10,77.650002,78.167503,77.0625,77.582497,140644800,86.88966731,82.71201494,129.4772037,140.6513089,68.34294988,68.59817167,62.05022492,63.71550876,2.607597189,72.47937395,1.105003,1.347283571,1.238701866,79.239998
2020/1/13,77.910004,79.267502,77.787498,79.239998,121532000,90.43219821,85.41700175,117.9669512,157.4972252,68.71144986,69.0154982,62.3167249,64.02292439,2.792442619,73.04812395,1.685005,1.39552949,1.270580661,78.169998
2020/1/14,79.175003,79.392502,78.042503,78.169998,161954400,75.14064437,77.03716206,80.1888283,129.0545528,69.03104984,69.37449819,62.56682488,64.30306446,2.820085703,73.51724895,1.349999,1.389025134,1.276253399,77.834999
2020/1/15,77.962502,78.875,77.387497,77.834999,121923600,70.76963243,74.57053736,47.08044832,92.85818315,69.30864978,69.70628253,62.81402485,64.57102356,2.782882094,73.9107491,1.487503,1.403093401,1.291342657,78.809998
2020/1/16,78.397499,78.925003,78.022499,78.809998,108829200,75.5909469,76.8898093,66.60183909,93.18032192,69.59734974,70.06329098,63.09552483,64.85298345,2.79979791,74.34612395,1.090004,1.358366343,1.276961324,79.682503
2020/1/17,79.067497,79.684998,78.75,79.682503,137816400,79.17677678,78.75696088,121.2876592,101.4605093,69.90534978,70.44051498,63.37612485,65.1466373,2.850746051,74.8334992,0.934998,1.297885151,1.252535372,79.142502
2020/1/21,79.297501,79.754997,79,79.142502,110843200,71.58356517,74.73259522,99.64411547,88.48109271,70.20199986,70.78176938,63.65714986,65.42378314,2.815098549,75.29037445,0.754997,1.220329701,1.216996917,79.425003
2020/1/22,79.644997,79.997498,79.327499,79.425003,101832400,73.15488697,75.43965013,101.7014288,91.16857352,70.49334996,71.12071972,63.93757489,65.70103502,2.777624391,75.76862455,0.854996,1.168139172,1.191139709,79.807503
2020/1/23,79.480003,79.889999,78.912498,79.807503,104472000,75.31139162,76.4024916,69.69221944,81.33320719,70.78879994,71.46137788,64.21312493,65.98037102,2.747123278,76.2089997,0.977501,1.140905148,1.175879801,79.577499
2020/1/24,80.0625,80.832497,79.379997,79.577499,146537600,71.29360844,74.51089446,97.66537707,90.68101016,71.06934986,71.77965714,64.48704991,66.24962108,2.673572248,76.6344998,1.4525,1.185418698,1.195638387,77.237503
2020/1/27,77.514999,77.942497,76.220001,77.237503,161940000,43.65226596,58.61185167,-187.075244,-53.36282176,71.30429996,71.99369031,64.74517495,66.4672029,2.39881239,76.8724999,3.357498,1.495715741,1.35005693,79.422501
2020/1/28,78.150002,79.599998,78.047501,79.422501,162234000,60.38456677,65.92365942,-11.38014589,40.98757242,71.57039998,72.28501622,65.01642495,66.72374345,2.330509637,77.2211251,2.362495,1.61954135,1.422373935,81.084999
2020/1/29,81.112503,81.962502,80.345001,81.084999,216229200,68.64861459,70.23272078,153.0592244,177.9286999,71.87889988,72.63011359,65.29407494,67.00812475,2.383058492,77.6313752,2.540001,1.751035585,1.50220444,80.967499
2020/1/30,80.135002,81.022499,79.6875,80.967499,126743200,67.48776229,69.56318987,78.58342822,117.8350543,72.16944982,72.95706988,65.57059994,67.284548,2.387698666,78.00912525,1.397499,1.700530359,1.49472548,77.377502
2020/1/31,80.232498,80.669998,77.072502,77.377502,199588400,42.10707893,52.95334884,-65.10626275,-64.65992052,72.38149982,73.13042016,65.80894996,67.48440848,2.077742363,78.12362525,3.894997,2.014025593,1.666173446,77.165001
2020/2/3,76.074997,78.372498,75.555,77.165001,173788400,41.0411901,52.15944028,-102.4766512,-145.0770601,72.5933498,73.28863901,66.03884998,67.67610338,1.794269482,78.2640004,2.817498,2.128807366,1.748410914,79.712502
2020/2/4,78.827499,79.910004,78.407501,79.712502,136616400,56.45723521,59.91775153,21.83461821,20.74915356,72.87164982,73.54055521,66.27700001,67.91444791,1.754947283,78.50212565,2.745003,2.216835313,1.819596063,80.362503
2020/2/5,80.879997,81.190002,79.737503,80.362503,118826800,59.60161314,61.62766269,61.14444969,92.05016347,73.16884984,73.80808257,66.52290005,68.16094405,1.755991824,78.7903756,1.4775,2.111215983,1.79516063,81.302498
2020/2/6,80.642502,81.305,80.065002,81.302498,105425600,63.9890567,64.01822596,65.84279818,111.2535102,73.4859998,74.10198122,66.78905003,68.42117284,1.81178425,79.06562545,1.239998,1.986756271,1.755506156,80.0075
2020/2/7,80.592499,80.849998,79.5,80.0075,117684000,54.47930045,58.60170442,35.3141984,47.37930815,73.75429982,74.33357019,67.03937505,68.65060506,1.731544467,79.1956254,1.802498,1.960433661,1.758862717,80.387497
2020/2/10,78.544998,80.387497,78.462502,80.387497,109348800,56.68313291,59.67974682,21.72574469,18.42174073,74.04059972,74.57097908,67.29150003,68.88301876,1.679258991,79.3358754,1.924995,1.955370995,1.770729308,79.902496
2020/2/11,80.900002,80.974998,79.677498,79.902496,94323200,52.87158622,57.61743444,39.68837852,45.22618296,74.29944966,74.78005818,67.53359998,69.10122623,1.580468193,79.3690003,1.2975,1.861389424,1.736927215,81.800003
2020/2/12,80.3675,81.805,80.3675,81.800003,113730400,63.93951789,63.00395381,136.063937,105.2064199,74.59919972,75.05535013,67.79919999,69.35268716,1.636425042,79.55050055,1.902504,1.867262935,1.748754128,81.217499
2020/2/13,81.047501,81.555,80.837502,81.217499,94747600,58.97882778,60.46348219,86.30787917,86.46500393,74.90274968,75.29700303,68.06704999,69.58763393,1.615149604,79.71962555,0.962501,1.73801123,1.69259319,81.237503
2020/2/14,81.184998,81.495003,80.712502,81.237503,80113600,59.10594303,60.52235306,59.14011751,77.87032725,75.23024968,75.52996381,68.33262502,69.8183244,1.581670311,79.8410008,0.782501,1.601509769,1.627586605,79.75
2020/2/18,78.839996,79.9375,78.652496,79.75,152531200,46.58303548,54.07443273,-101.3996325,-45.24886552,75.51654972,75.69545543,68.58592504,70.01499125,1.418754154,79.84437565,2.585007,1.742009373,1.695973776,80.904999
2020/2/19,80,81.142502,80,80.904999,93984000,55.1845069,57.83111462,15.61553467,48.52392061,75.80674976,75.89975125,68.84240003,70.23063496,1.367081825,79.9325005,1.392502,1.692079748,1.674297221,80.074997
2020/2/20,80.657501,81.162498,79.552498,80.074997,100566000,48.62065637,54.38812142,-41.66988369,19.04225097,76.05469974,76.06348638,69.093425,70.42557283,1.24480754,79.9650002,1.61,1.68035407,1.669704562,78.262497
2020/2/21,79.654999,80.112503,77.625,78.262497,129554000,37.31350455,47.70847201,-143.902936,-107.479271,76.28534962,76.14972209,69.32899995,70.58075944,0.990235864,79.8877499,2.487503,1.79566106,1.728118736,74.544998
2020/2/24,74.315002,76.044998,72.307503,74.544998,222195200,23.97295716,37.52809876,-204.3908416,-336.012114,76.43384952,76.08679174,69.51452493,70.65925922,0.482947755,79.63612485,5.954994,2.38985148,2.030038398,72.019997
2020/2/25,75.237503,75.6325,71.532501,72.019997,230673600,18.68053572,32.46134214,-132.554294,-243.2033867,76.52039952,75.92730959,69.67324991,70.68620452,-0.121428454,79.37524955,4.099999,2.634158269,2.177892727,73.162498
2020/2/26,71.6325,74.470001,71.625,73.162498,198054800,27.16833101,36.63036615,-86.36549349,-164.9738129,76.62634952,75.8188856,69.85747487,70.73524003,-0.502419096,79.0622494,2.845001,2.664278659,2.225543318,68.379997
2020/2/27,70.275002,71.5,68.239998,68.379997,320605600,17.9954135,28.65622221,-114.8946361,-181.0034745,76.6181995,75.52716448,69.98922482,70.68860156,-1.176700516,78.4269993,4.9225,2.986881708,2.418183081,68.339996
2020/2/28,64.315002,69.602501,64.092499,68.339996,426510000,17.9363199,28.60014177,-123.6413286,-160.2975024,76.5856995,75.24531474,70.10509979,70.64209452,-1.69476495,77.79562415,5.510002,3.347327464,2.639027289,74.702499
2020/3/2,70.57,75.360001,69.43,74.702499,341397200,49.00888283,46.52590949,12.06919963,-55.06014016,76.67769946,75.22402785,70.28447479,70.72249857,-1.573792231,77.661874,7.020005,3.871995683,2.951954269,72.330002
2020/3/3,75.917503,76,71.449997,72.330002,319475600,42.07776595,42.26480985,42.94837796,-45.85745816,76.72559954,75.11053664,70.44677483,70.75433032,-1.6503371,77.42012405,4.550003,3.968853871,3.066100607,75.684998
2020/3/4,74.110001,75.849998,73.282501,75.684998,219178400,53.03571463,49.33178324,92.30342843,-13.247842,76.83919956,75.13306453,70.63604981,70.8519673,-1.423865883,77.21874885,3.519996,3.904731318,3.098521706,73.230003
2020/3/5,73.879997,74.887497,72.852501,73.230003,187572800,45.66115275,44.99196897,47.76861079,-29.01644373,76.9065996,75.05843467,70.79312485,70.89905712,-1.426044834,76.86212385,2.832497,3.751554987,3.079519941,72.2575
2020/3/6,70.5,72.705002,70.307503,72.2575,226176800,42.90404841,43.36453259,-5.465360275,-59.55191047,76.9317496,74.94859409,70.92517483,70.92595698,-1.489079353,76.40987395,2.9225,3.63311856,3.068304231,66.542503
2020/3/9,65.9375,69.522499,65.75,66.542503,286744800,30.34277901,35.28677631,-117.6570297,-143.1805217,76.84124972,74.61894346,71.00092487,70.83915591,-1.977393004,75.7366241,6.5075,4.04374448,3.313961072,71.334999
2020/3/10,69.285004,71.610001,67.342499,71.334999,285290000,45.85256171,44.60543982,-64.73565655,-69.97728947,76.81839968,74.49016133,71.12597484,70.84897458,-1.955133157,75.2839992,5.067498,4.189994983,3.43921371,68.857498
2020/3/11,69.347504,70.305,67.964996,68.857498,255598800,40.42407775,41.29493556,-70.70070964,-80.56961309,76.7465497,74.26927257,71.22862483,70.8095394,-2.113047794,74.7317493,3.370003,4.072853271,3.434270087,62.057499
2020/3/12,63.985001,67.5,62,62.057499,418474000,29.31187133,33.8656727,-144.0953012,-174.9287372,76.53009974,73.79037949,71.26099982,70.63623167,-2.755139834,73.7446241,6.857498,4.470659661,3.678786367,69.4925
2020/3/13,66.222504,69.980003,63.237499,69.4925,370732000,47.66378829,45.42647127,-40.64359353,-72.08996121,76.45169978,73.62183519,71.36489981,70.61358352,-2.6337003,73.15837415,7.922504,4.963780281,3.981909055,60.552502
2020/3/16,60.487499,64.769997,60,60.552502,322423600,34.93904218,37.0416739,-142.4253196,-169.7557404,76.16099978,73.10931232,71.36914984,70.41435418,-3.221703921,72.1241241,9.4925,5.610740241,4.375522694,63.215
2020/3/17,61.877499,64.402496,59.599998,63.215,324056000,40.46178753,40.5604806,-84.13394435,-129.8639267,75.93814982,72.72130008,71.40139982,70.27179271,-3.433282941,71.2973741,4.802498,5.495277064,4.40602093,61.6675
2020/3/18,59.942501,62.5,59.279999,61.6675,300233600,38.25955757,39.18947956,-81.9459825,-123.6800263,75.67249988,72.28781772,71.41012484,70.10141068,-3.683371542,70.33549915,3.935001,5.272380483,4.372376649,61.195
2020/3/19,61.8475,63.209999,60.6525,61.195,271857200,37.53188513,38.75869544,-59.65466842,-97.46840756,75.4044498,71.85280526,71.41312484,69.92504611,-3.875026468,69.3914993,2.557499,4.884540271,4.242742532,57.310001
2020/3/20,61.794998,62.9575,57,57.310001,401693200,31.74091516,35.32078676,-124.2033525,-115.4373706,75.0346998,71.28249921,71.36977485,69.67524324,-4.290938065,68.3438745,5.9575,5.037820232,4.365225208,56.092499
2020/3/23,57.02,57.125,53.1525,56.092499,336752800,30.04594386,34.29416865,-166.0302695,-138.6672739,74.60839976,70.68681293,71.30807483,69.40627801,-4.665017818,67.42124955,4.157501,4.912060342,4.350387764,61.720001
2020/3/24,59.09,61.922501,58.575001,61.720001,287531200,45.6862558,42.5989641,15.6768143,-58.77901312,74.29114984,70.33517325,71.31704986,69.2540745,-4.45602011,66.90624975,5.830002,5.043194865,4.456074496,61.380001
2020/3/25,62.6875,64.5625,61.075001,61.380001,303602000,44.97743373,42.2514959,71.78775172,-27.15266553,73.9339499,69.98399002,71.32269988,69.09815225,-4.268617118,66.3171249,3.487499,4.820952598,4.386890532,64.610001
2020/3/26,61.630001,64.669998,61.59,64.610001,252087200,53.05073019,46.69940937,107.1445943,7.114419694,73.66274996,69.77324535,71.3468999,69.00927797,-3.815482386,66.1286251,3.289997,4.602244656,4.308540994,61.935001
2020/3/27,63.1875,63.967499,61.762501,61.935001,204216800,46.46367013,43.69762578,58.47091094,-9.633224461,73.34475,69.46586322,71.32669989,68.86919328,-3.630371329,65.80837535,2.8475,4.351566848,4.204180923,63.702499
2020/3/30,62.685001,63.880001,62.349998,63.702499,167976400,51.14029989,46.16021046,68.96523361,25.90775748,73.04260002,69.23984894,71.31997488,68.7668825,-3.302972554,65.25837535,1.945,4.007771584,4.042810857,63.572498
2020/3/31,63.900002,65.622498,63,63.572498,197002000,50.75981364,46.00084188,75.16002309,71.08778159,72.72039992,69.01759988,71.31287485,68.6640234,-3.019193279,64.82050015,2.622498,3.809875357,3.941359938,60.227501
2020/4/1,61.625,62.18,59.782501,60.227501,176218400,41.49272215,41.98427258,-112.4267034,-42.97438212,72.3420999,68.67289012,71.27204988,68.49696355,-3.029289697,64.0476253,3.789997,3.807035592,3.9305483,61.232498
2020/4/2,60.084999,61.287498,59.224998,61.232498,165934000,45.0116468,43.57827708,-117.5957589,-35.68330398,71.9782498,68.38111004,71.23579988,68.35311275,-2.922507474,63.44775005,2.0625,3.557816222,3.797116279,60.352501
2020/4/3,60.700001,61.424999,59.7425,60.352501,129880000,42.406141,42.47773597,-82.64238566,-34.18586256,71.58914976,68.06626262,71.18897485,68.19468479,-2.875740451,62.8525001,1.682499,3.289913762,3.646072187,65.6175
2020/4/6,62.724998,65.777496,62.345001,65.6175,201820400,58.98008288,50.52779826,101.2303284,121.8860187,71.30994978,67.97023272,71.18964982,68.14365143,-2.38632773,62.80624995,5.424995,3.594925367,3.773138102,64.857498
2020/4/7,67.699997,67.925003,64.75,64.857498,202887200,56.25383705,49.45195777,107.7004526,137.3413495,71.06234968,67.84816469,71.18332482,68.07857909,-2.036317037,62.4823749,3.175003,3.534936457,3.730414167,66.517502
2020/4/8,65.684998,66.842499,65.307503,66.517502,168895200,60.8636295,51.86284561,89.43255484,122.7952527,70.8042497,67.79598184,71.18732484,68.04766667,-1.606464272,62.3653751,1.985001,3.313517106,3.605741797,66.997498
2020/4/9,67.175003,67.517502,66.175003,66.997498,161834800,62.20709631,52.56731727,84.39260299,124.5541818,70.52249968,67.76466875,71.20069978,68.02687125,-1.213087475,62.61237505,1.342499,3.031943091,3.444081598,68.3125
2020/4/13,67.077499,68.425003,66.457497,68.3125,131022800,65.94371863,54.53056951,88.43050635,138.3351556,70.2693997,67.78615233,71.21942476,68.03252727,-0.786161478,62.55337505,1.967506,2.87988065,3.338611912,71.762497
2020/4/14,70,72.0625,69.512497,71.762497,194994800,73.85569718,59.29119243,156.0723454,191.3644061,70.1570996,67.94208741,71.26929971,68.10638805,-0.167502757,63.1138748,3.75,3.004183414,3.367996776,71.107498
2020/4/15,70.599998,71.582497,70.157501,71.107498,131154400,70.24119512,58.04856101,112.0322104,146.0032245,70.03594954,68.06622116,71.31464967,68.16581597,0.2668596,63.5084997,1.604996,2.804299498,3.242068149,71.672501
2020/4/16,71.845001,72.050003,70.587502,71.672501,157125200,71.63806894,58.84972186,85.97523969,127.0450122,69.87514952,68.2076439,71.37339967,68.23525528,0.649202318,64.00874975,1.462501,2.612613998,3.11495621,70.699997
2020/4/17,71.172501,71.737503,69.214996,70.699997,215250000,65.4671147,56.83769113,42.87062905,93.03737919,69.6818994,68.30538324,71.42537462,68.28406205,0.863781594,64.4839996,2.522507,2.59974157,3.072638409,69.232498
2020/4/20,69.487503,70.419998,69.212502,69.232498,130015200,56.84637661,53.84601311,-6.290175304,63.90643189,69.4404994,68.34174068,71.4632496,68.30284296,0.904990149,65.08012445,1.487495,2.440849203,2.95941388,67.092499
2020/4/21,69.07,69.3125,66.357498,67.092499,180991600,46.4420265,49.73489401,-114.4000651,18.01327856,69.18219938,68.29275081,71.4682496,68.27887575,0.756250604,65.63012445,2.955002,2.514299602,2.959098745,69.025002
2020/4/22,68.402496,69.474998,68.050003,69.025002,116862400,55.09992738,53.20912703,-68.20323281,37.03848749,68.95494948,68.32146654,71.4977746,68.29365053,0.785258316,65.9953745,2.382499,2.495470945,2.917913049,68.7575
2020/4/23,68.967499,70.4375,68.717499,68.7575,124814400,53.69807955,52.66647908,-28.83699846,39.1591978,68.73204956,68.33856589,71.51574961,68.30283566,0.777697152,66.36424945,1.720001,2.384689524,2.832347903,70.7425
2020/4/24,69.300003,70.752502,69.25,70.7425,126161200,62.05560562,56.23339638,42.26106539,57.943492,68.5108995,68.43283782,71.55504961,68.35114585,0.921258096,66.6708744,1.995002,2.329019878,2.772537481,70.792503
2020/4/27,70.449997,71.135002,69.987503,70.792503,117087600,62.25582724,56.32268587,88.52118831,64.76409574,68.30239958,68.52537371,71.60257463,68.39948956,1.027224795,67.1137495,1.147499,2.160231181,2.656463304,69.644997
2020/4/28,71.269997,71.457497,69.550003,69.644997,112004800,54.54930749,53.61921569,61.39752744,40.0963423,68.07054946,68.5692805,71.65039957,68.42415307,1.007001931,67.4108744,1.907494,2.124125869,2.602965497,71.932503
2020/4/29,71.182503,72.417503,70.972504,71.932503,137280800,64.70928618,57.95207653,125.4388984,107.1181811,67.91419952,68.70117158,71.71537462,68.49362534,1.162161113,67.82887465,2.772506,2.216751602,2.615075533,73.449997
2020/4/30,72.489998,73.6325,72.087502,73.449997,183064000,69.91432101,60.58278097,155.2240112,165.3279977,67.76509948,68.88740003,71.78592462,68.59177132,1.391534226,68.48999945,1.699997,2.142929516,2.54971278,72.267502
2020/5/1,71.5625,74.75,71.462502,72.267502,240616800,61.6481839,57.56067032,93.00665727,135.8021965,67.60894958,69.01995305,71.83182466,68.66455806,1.46105448,69.04174965,3.287498,2.3064393,2.602411725,73.290001
2020/5/4,72.292503,73.422501,71.580002,73.290001,133568000,65.73510484,59.44457272,67.9909703,111.9554085,67.50949966,69.18740591,71.89742464,68.75615099,1.580438593,69.68862465,1.842499,2.240162114,2.548132244,74.389999
2020/5/5,73.764999,75.25,73.614998,74.389999,147751200,69.77731705,61.42825824,123.9385885,153.015417,67.50639968,69.39142917,71.9701246,68.86771234,1.743711587,70.1272496,1.959999,2.200138812,2.506122727,75.157501
2020/5/6,75.114998,75.809998,74.717499,75.157501,142333600,72.42529847,62.7956406,135.6186822,146.7448156,67.56914976,69.61754963,72.04477464,68.99226261,1.912985898,70.64224975,1.419999,2.088690267,2.428542461,75.934998
2020/5/7,75.805,76.292503,75.4925,75.934998,115215200,75.01271843,64.18092511,115.8939419,136.1254511,67.62459976,69.8652927,72.12547464,69.12974252,2.085830364,71.11312455,1.135002,1.952449086,2.336146713,77.532501
2020/5/8,76.410004,77.587502,76.072502,77.532501,133838400,79.60104029,66.90741264,126.2821247,140.9370589,67.80764984,70.16596754,72.21292467,69.29613378,2.324915808,71.6398747,1.652504,1.909599788,2.287315091,78.752502
